witness_ordinal	from_aspect	to_aspect	trit_delta	closure_effect	color_hex	semantic_cost
154	parallel_invariance_object	ternary_regression_object	1	positive_shift	#4D3002	0.760856
154	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#3D5D37	0.884338
154	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#72918F	0.549761
154	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#D3B2B3	0.940176
154	parallel_invariance_object	scip_catcolab_object	-1	negative_shift	#ABEAD4	1.044706
155	palette_interface_object	color_space_object	-1	negative_shift	#1F0065	1.10795
155	palette_interface_object	trit_tick_object	0	same_trit_relabel	#B81FFE	0.606843
155	palette_interface_object	rng_determinism_object	1	positive_shift	#75FE93	0.956986
155	palette_interface_object	parallel_invariance_object	-1	negative_shift	#86A709	0.817119
155	palette_interface_object	lisp_semantics_object	1	positive_shift	#59BF96	0.539691
155	palette_interface_object	entropy_source_object	-1	negative_shift	#E78883	0.586267
155	palette_interface_object	propagator_cell_object	0	same_trit_relabel	#63C2F2	0.40186
155	palette_interface_object	abductive_world_object	1	positive_shift	#9E9C57	1.048619
155	palette_interface_object	fuzz_soundness_object	-1	negative_shift	#AD51FB	0.760586
155	palette_interface_object	ternary_regression_object	0	same_trit_relabel	#0DD016	0.64949
155	palette_interface_object	nonriemannian_gate_object	1	positive_shift	#E31A12	0.768839
155	palette_interface_object	exa_loop_object	-1	negative_shift	#2ACAFA	0.792843
155	palette_interface_object	aqua_hygiene_object	0	same_trit_relabel	#AB44AE	0.56352
155	palette_interface_object	scip_catcolab_object	1	positive_shift	#CE8B7C	0.963292
156	lisp_semantics_object	color_space_object	1	positive_shift	#BAF5A2	1.467114
156	lisp_semantics_object	trit_tick_object	-1	negative_shift	#2EDC24	1.183799
156	lisp_semantics_object	rng_determinism_object	0	same_trit_relabel	#93409B	0.484833
156	lisp_semantics_object	parallel_invariance_object	1	positive_shift	#3B7D0F	1.200603
156	lisp_semantics_object	palette_interface_object	-1	negative_shift	#045F7A	1.287508
156	lisp_semantics_object	entropy_source_object	1	positive_shift	#25A6BD	0.989139
156	lisp_semantics_object	propagator_cell_object	-1	negative_shift	#00E17B	0.521691
156	lisp_semantics_object	abductive_world_object	0	same_trit_relabel	#690048	1.191079
156	lisp_semantics_object	fuzz_soundness_object	1	positive_shift	#2885C3	0.518272
156	lisp_semantics_object	ternary_regression_object	-1	negative_shift	#BBEA8F	1.153776
156	lisp_semantics_object	nonriemannian_gate_object	0	same_trit_relabel	#0EA5C2	0.590414
156	lisp_semantics_object	exa_loop_object	1	positive_shift	#F678FD	1.148793
156	lisp_semantics_object	aqua_hygiene_object	-1	negative_shift	#F9CA40	1.34902
156	lisp_semantics_object	scip_catcolab_object	0	same_trit_relabel	#93093A	1.175771
157	entropy_source_object	color_space_object	0	same_trit_relabel	#2D11BA	0.501654
157	entropy_source_object	trit_tick_object	1	positive_shift	#0E8FF7	0.812904
157	entropy_source_object	rng_determinism_object	-1	negative_shift	#52B341	0.994464
157	entropy_source_object	parallel_invariance_object	0	same_trit_relabel	#4ABDD7	0.730318
157	entropy_source_object	palette_interface_object	1	positive_shift	#EC0DD6	1.259363
157	entropy_source_object	lisp_semantics_object	-1	negative_shift	#D63DE0	1.191449
157	entropy_source_object	propagator_cell_object	1	positive_shift	#934ED6	1.111901
157	entropy_source_object	abductive_world_object	-1	negative_shift	#73F2D2	0.814745
157	entropy_source_object	fuzz_soundness_object	0	same_trit_relabel	#3845AB	0.935958
157	entropy_source_object	ternary_regression_object	1	positive_shift	#60A39A	1.289915
157	entropy_source_object	nonriemannian_gate_object	-1	negative_shift	#2F36B2	0.793947
157	entropy_source_object	exa_loop_object	0	same_trit_relabel	#11E85F	0.451832
157	entropy_source_object	aqua_hygiene_object	1	positive_shift	#C85BD6	0.944721
157	entropy_source_object	scip_catcolab_object	-1	negative_shift	#F04630	1.181825
158	propagator_cell_object	color_space_object	-1	negative_shift	#D9C4A4	0.814857
158	propagator_cell_object	trit_tick_object	0	same_trit_relabel	#1CDCB6	0.425305
158	propagator_cell_object	rng_determinism_object	1	positive_shift	#3D380F	1.087285
158	propagator_cell_object	parallel_invariance_object	-1	negative_shift	#14CB9A	1.159761
158	propagator_cell_object	palette_interface_object	0	same_trit_relabel	#1A8B4C	0.291148
158	propagator_cell_object	lisp_semantics_object	1	positive_shift	#DD421D	0.779238
158	propagator_cell_object	entropy_source_object	-1	negative_shift	#5963B1	1.003497
158	propagator_cell_object	abductive_world_object	1	positive_shift	#4DD5E5	0.911243
158	propagator_cell_object	fuzz_soundness_object	-1	negative_shift	#1A3ADD	1.161425
158	propagator_cell_object	ternary_regression_object	0	same_trit_relabel	#C3C4A0	0.406294
158	propagator_cell_object	nonriemannian_gate_object	1	positive_shift	#85B059	0.842367
158	propagator_cell_object	exa_loop_object	-1	negative_shift	#4998E4	0.630391
158	propagator_cell_object	aqua_hygiene_object	0	same_trit_relabel	#EF0ABE	0.205312
158	propagator_cell_object	scip_catcolab_object	1	positive_shift	#E6DF49	0.804722
159	abductive_world_object	color_space_object	1	positive_shift	#C2A6A0	0.685598
159	abductive_world_object	trit_tick_object	-1	negative_shift	#C5ACC1	0.683694
159	abductive_world_object	rng_determinism_object	0	same_trit_relabel	#CC8B1C	0.706699
159	abductive_world_object	parallel_invariance_object	1	positive_shift	#33985D	1.01396
159	abductive_world_object	palette_interface_object	-1	negative_shift	#8C3FA6	0.800049
159	abductive_world_object	lisp_semantics_object	0	same_trit_relabel	#16B1C0	0.527549
159	abductive_world_object	entropy_source_object	1	positive_shift	#DB0309	0.912983
159	abductive_world_object	propagator_cell_object	-1	negative_shift	#2066EE	1.04849
159	abductive_world_object	fuzz_soundness_object	1	positive_shift	#6569C6	1.167015
159	abductive_world_object	ternary_regression_object	-1	negative_shift	#DBAD16	0.946329
159	abductive_world_object	nonriemannian_gate_object	0	same_trit_relabel	#045AD7	0.419461
159	abductive_world_object	exa_loop_object	1	positive_shift	#F45932	0.505436
159	abductive_world_object	aqua_hygiene_object	-1	negative_shift	#1E1BD8	0.502143
159	abductive_world_object	scip_catcolab_object	0	same_trit_relabel	#8DC802	0.456943
160	fuzz_soundness_object	color_space_object	0	same_trit_relabel	#6C491F	0.900681
160	fuzz_soundness_object	trit_tick_object	1	positive_shift	#9E1109	1.258932
160	fuzz_soundness_object	rng_determinism_object	-1	negative_shift	#B540EF	1.491319
160	fuzz_soundness_object	parallel_invariance_object	0	same_trit_relabel	#3E116B	0.60664
160	fuzz_soundness_object	palette_interface_object	1	positive_shift	#9CEF1C	0.698966
160	fuzz_soundness_object	lisp_semantics_object	-1	negative_shift	#B0CF94	0.847134
160	fuzz_soundness_object	entropy_source_object	0	same_trit_relabel	#6B8FFF	0.565427
160	fuzz_soundness_object	propagator_cell_object	1	positive_shift	#0D1EFF	1.306688
160	fuzz_soundness_object	abductive_world_object	-1	negative_shift	#E9C1FB	1.004529
160	fuzz_soundness_object	ternary_regression_object	1	positive_shift	#75F5AA	1.244851
160	fuzz_soundness_object	nonriemannian_gate_object	-1	negative_shift	#26D11D	1.239564
160	fuzz_soundness_object	exa_loop_object	0	same_trit_relabel	#F04826	0.740554
160	fuzz_soundness_object	aqua_hygiene_object	1	positive_shift	#04F177	0.938527
160	fuzz_soundness_object	scip_catcolab_object	-1	negative_shift	#11B451	0.586995
161	ternary_regression_object	color_space_object	-1	negative_shift	#DD04CA	0.704559
161	ternary_regression_object	trit_tick_object	0	same_trit_relabel	#A11BBF	0.257931
161	ternary_regression_object	rng_determinism_object	1	positive_shift	#645BE8	0.858311
161	ternary_regression_object	parallel_invariance_object	-1	negative_shift	#8FB9A8	1.073139
161	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#DDCAD4	0.742224
161	ternary_regression_object	lisp_semantics_object	1	positive_shift	#1DE346	1.021331
161	ternary_regression_object	entropy_source_object	-1	negative_shift	#70EF7E	0.984574
161	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#A21F08	0.645441
161	ternary_regression_object	abductive_world_object	1	positive_shift	#52EA58	0.806317
161	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#6C429C	1.14885
161	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#35F3F8	0.603467
161	ternary_regression_object	exa_loop_object	-1	negative_shift	#487763	0.555655
161	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#1EFDBD	0.431889
161	ternary_regression_object	scip_catcolab_object	1	positive_shift	#17D0CD	1.075919
162	nonriemannian_gate_object	color_space_object	1	positive_shift	#0F2AD5	0.93501
162	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#DDF052	0.65526
162	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#C12E37	0.419626
162	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#A32957	1.328809
162	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#BD6ADF	0.977486
162	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#1F4317	0.573756
162	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#7ECD07	1.125966
162	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#384ECE	0.861218
162	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#7CA838	0.849325
162	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#4BC8C5	1.029243
162	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#E96399	0.600375
162	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#8509A0	0.700602
162	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#A228AC	0.865541
162	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#7637E0	0.876661
163	exa_loop_object	color_space_object	0	same_trit_relabel	#B5B0FF	0.635657
163	exa_loop_object	trit_tick_object	1	positive_shift	#C5DCEA	0.94792
163	exa_loop_object	rng_determinism_object	-1	negative_shift	#070518	1.077502
163	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#6E83C2	0.537956
163	exa_loop_object	palette_interface_object	1	positive_shift	#6EB400	1.225428
163	exa_loop_object	lisp_semantics_object	-1	negative_shift	#17AC52	1.129035
163	exa_loop_object	entropy_source_object	0	same_trit_relabel	#66E497	0.570841
163	exa_loop_object	propagator_cell_object	1	positive_shift	#72D71E	1.094502
163	exa_loop_object	abductive_world_object	-1	negative_shift	#0C6A21	0.803169
163	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#46D37C	0.87588
163	exa_loop_object	ternary_regression_object	1	positive_shift	#690B0E	1.358679
163	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#67247E	0.867099
163	exa_loop_object	aqua_hygiene_object	1	positive_shift	#868C1B	0.986813
163	exa_loop_object	scip_catcolab_object	-1	negative_shift	#35531B	1.115291
164	aqua_hygiene_object	color_space_object	-1	negative_shift	#24AB18	1.268033
164	aqua_hygiene_object	trit_tick_object	0	same_trit_relabel	#8D6168	0.764666
164	aqua_hygiene_object	rng_determinism_object	1	positive_shift	#794D19	1.149057
164	aqua_hygiene_object	parallel_invariance_object	-1	negative_shift	#52F3B5	1.207201
164	aqua_hygiene_object	palette_interface_object	0	same_trit_relabel	#07F33C	0.37292
164	aqua_hygiene_object	lisp_semantics_object	1	positive_shift	#5327B9	0.596459
164	aqua_hygiene_object	entropy_source_object	-1	negative_shift	#26F060	0.981176
164	aqua_hygiene_object	propagator_cell_object	0	same_trit_relabel	#C74D1B	0.616498
164	aqua_hygiene_object	abductive_world_object	1	positive_shift	#850654	1.312611
164	aqua_hygiene_object	fuzz_soundness_object	-1	negative_shift	#206BA6	0.935176
164	aqua_hygiene_object	ternary_regression_object	0	same_trit_relabel	#01655B	0.45023
164	aqua_hygiene_object	nonriemannian_gate_object	1	positive_shift	#6D2965	1.021096
164	aqua_hygiene_object	exa_loop_object	-1	negative_shift	#7B2B10	0.990813
164	aqua_hygiene_object	scip_catcolab_object	1	positive_shift	#517F6F	1.061796
165	scip_catcolab_object	color_space_object	1	positive_shift	#E6A35A	0.969909
165	scip_catcolab_object	trit_tick_object	-1	negative_shift	#A1A3A6	1.059883
165	scip_catcolab_object	rng_determinism_object	0	same_trit_relabel	#17B722	1.033346
165	scip_catcolab_object	parallel_invariance_object	1	positive_shift	#8AB63F	0.889837
165	scip_catcolab_object	palette_interface_object	-1	negative_shift	#964956	0.804395
165	scip_catcolab_object	lisp_semantics_object	0	same_trit_relabel	#6E1844	0.604253
165	scip_catcolab_object	entropy_source_object	1	positive_shift	#8BC5D8	0.893843
165	scip_catcolab_object	propagator_cell_object	-1	negative_shift	#C877C3	1.273905
165	scip_catcolab_object	abductive_world_object	0	same_trit_relabel	#4DBAE6	0.337483
165	scip_catcolab_object	fuzz_soundness_object	1	positive_shift	#2EA08C	1.319083
165	scip_catcolab_object	ternary_regression_object	-1	negative_shift	#7EF76C	1.227477
165	scip_catcolab_object	nonriemannian_gate_object	0	same_trit_relabel	#ECE9CA	0.751244
165	scip_catcolab_object	exa_loop_object	1	positive_shift	#2976EA	0.880403
165	scip_catcolab_object	aqua_hygiene_object	-1	negative_shift	#9212AE	0.744631
166	color_space_object	trit_tick_object	1	positive_shift	#6A6E56	0.684023
166	color_space_object	rng_determinism_object	-1	negative_shift	#CA4B03	0.998961
166	color_space_object	parallel_invariance_object	0	same_trit_relabel	#DAF595	1.038157
166	color_space_object	palette_interface_object	1	positive_shift	#3042AF	0.849984
166	color_space_object	lisp_semantics_object	-1	negative_shift	#C079F2	0.937866
166	color_space_object	entropy_source_object	0	same_trit_relabel	#D14380	0.858286
166	color_space_object	propagator_cell_object	1	positive_shift	#6E20E2	1.074686
166	color_space_object	abductive_world_object	-1	negative_shift	#020549	1.088477
166	color_space_object	fuzz_soundness_object	0	same_trit_relabel	#F9C3D8	0.879525
166	color_space_object	ternary_regression_object	1	positive_shift	#D07905	0.559326
166	color_space_object	nonriemannian_gate_object	-1	negative_shift	#C9E571	0.825236
166	color_space_object	exa_loop_object	0	same_trit_relabel	#6A6E56	0.354354
166	color_space_object	aqua_hygiene_object	1	positive_shift	#6569C6	0.71009
166	color_space_object	scip_catcolab_object	-1	negative_shift	#6592E9	1.066467
167	trit_tick_object	color_space_object	-1	negative_shift	#A4AA7D	1.312069
167	trit_tick_object	rng_determinism_object	1	positive_shift	#65A2A9	1.264497
167	trit_tick_object	parallel_invariance_object	-1	negative_shift	#1CB361	0.380555
167	trit_tick_object	palette_interface_object	0	same_trit_relabel	#178ACA	0.765359
167	trit_tick_object	lisp_semantics_object	1	positive_shift	#97FAE7	0.91289
167	trit_tick_object	entropy_source_object	-1	negative_shift	#56214E	0.539878
167	trit_tick_object	propagator_cell_object	0	same_trit_relabel	#332460	0.712442
167	trit_tick_object	abductive_world_object	1	positive_shift	#57BB18	1.058102
167	trit_tick_object	fuzz_soundness_object	-1	negative_shift	#C102CD	1.014762
167	trit_tick_object	ternary_regression_object	0	same_trit_relabel	#D31A86	1.080903
167	trit_tick_object	nonriemannian_gate_object	1	positive_shift	#5F4904	1.076375
167	trit_tick_object	exa_loop_object	-1	negative_shift	#F8AD2C	1.079277
167	trit_tick_object	aqua_hygiene_object	0	same_trit_relabel	#EDA3EC	0.806233
167	trit_tick_object	scip_catcolab_object	1	positive_shift	#6541F7	1.032506
168	rng_determinism_object	color_space_object	1	positive_shift	#9DDB63	0.858809
168	rng_determinism_object	trit_tick_object	-1	negative_shift	#ADEB59	0.959312
168	rng_determinism_object	parallel_invariance_object	1	positive_shift	#8F411B	0.875149
168	rng_determinism_object	palette_interface_object	-1	negative_shift	#710AFB	0.9882
168	rng_determinism_object	lisp_semantics_object	0	same_trit_relabel	#F2B6D5	0.704629
168	rng_determinism_object	entropy_source_object	1	positive_shift	#E1C1E2	0.908963
168	rng_determinism_object	propagator_cell_object	-1	negative_shift	#470B37	1.231664
168	rng_determinism_object	abductive_world_object	0	same_trit_relabel	#EDC907	0.175597
168	rng_determinism_object	fuzz_soundness_object	1	positive_shift	#41137D	1.316764
168	rng_determinism_object	ternary_regression_object	-1	negative_shift	#4F6070	1.275245
168	rng_determinism_object	nonriemannian_gate_object	0	same_trit_relabel	#C73D79	0.648127
168	rng_determinism_object	exa_loop_object	1	positive_shift	#CFB874	0.806399
168	rng_determinism_object	aqua_hygiene_object	-1	negative_shift	#AFCDF5	0.764224
168	rng_determinism_object	scip_catcolab_object	0	same_trit_relabel	#0F3111	0.438603
169	parallel_invariance_object	color_space_object	0	same_trit_relabel	#C45AF9	0.396273
169	parallel_invariance_object	trit_tick_object	1	positive_shift	#E76356	0.620225
169	parallel_invariance_object	rng_determinism_object	-1	negative_shift	#92E5EB	0.951512
169	parallel_invariance_object	palette_interface_object	1	positive_shift	#F97477	0.762597
169	parallel_invariance_object	lisp_semantics_object	-1	negative_shift	#A3E3D9	0.796095
169	parallel_invariance_object	entropy_source_object	0	same_trit_relabel	#7E17C4	0.5995
169	parallel_invariance_object	propagator_cell_object	1	positive_shift	#03CD93	0.964828
169	parallel_invariance_object	abductive_world_object	-1	negative_shift	#26F1BD	0.837449
169	parallel_invariance_object	fuzz_soundness_object	0	same_trit_relabel	#2D90C2	0.759368
169	parallel_invariance_object	ternary_regression_object	1	positive_shift	#73F28A	0.799225
169	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#3F1E4F	0.682044
169	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#4845A5	0.123015
169	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#216E92	0.539691
169	parallel_invariance_object	scip_catcolab_object	-1	negative_shift	#C2AE76	0.869958
170	palette_interface_object	color_space_object	-1	negative_shift	#080CB9	0.773633
170	palette_interface_object	trit_tick_object	0	same_trit_relabel	#56B07D	0.437971
170	palette_interface_object	rng_determinism_object	1	positive_shift	#CED481	1.097043
170	palette_interface_object	parallel_invariance_object	-1	negative_shift	#C2B1B9	0.980547
170	palette_interface_object	lisp_semantics_object	1	positive_shift	#4F167B	0.792509
170	palette_interface_object	entropy_source_object	-1	negative_shift	#22F108	0.872588
170	palette_interface_object	propagator_cell_object	0	same_trit_relabel	#306D3F	0.72444
170	palette_interface_object	abductive_world_object	1	positive_shift	#B93FA3	0.721509
170	palette_interface_object	fuzz_soundness_object	-1	negative_shift	#82037F	1.150875
170	palette_interface_object	ternary_regression_object	0	same_trit_relabel	#880DA1	0.606551
170	palette_interface_object	nonriemannian_gate_object	1	positive_shift	#3E28FA	0.815192
170	palette_interface_object	exa_loop_object	-1	negative_shift	#0B7960	0.587994
170	palette_interface_object	aqua_hygiene_object	0	same_trit_relabel	#981606	0.176949
170	palette_interface_object	scip_catcolab_object	1	positive_shift	#F76AD8	0.702128
171	lisp_semantics_object	color_space_object	1	positive_shift	#DA01BB	0.754185
171	lisp_semantics_object	trit_tick_object	-1	negative_shift	#C72599	0.749205
171	lisp_semantics_object	rng_determinism_object	0	same_trit_relabel	#5796B2	0.802313
171	lisp_semantics_object	parallel_invariance_object	1	positive_shift	#70E7BD	1.24958
171	lisp_semantics_object	palette_interface_object	-1	negative_shift	#D4F3DC	0.699239
171	lisp_semantics_object	entropy_source_object	1	positive_shift	#E67052	1.106966
171	lisp_semantics_object	propagator_cell_object	-1	negative_shift	#54783D	1.154366
171	lisp_semantics_object	abductive_world_object	0	same_trit_relabel	#D4C2B8	0.571917
171	lisp_semantics_object	fuzz_soundness_object	1	positive_shift	#BB6FA3	1.265067
171	lisp_semantics_object	ternary_regression_object	-1	negative_shift	#592E0E	0.754532
171	lisp_semantics_object	nonriemannian_gate_object	0	same_trit_relabel	#A5167E	0.559686
171	lisp_semantics_object	exa_loop_object	1	positive_shift	#61C99A	0.654375
171	lisp_semantics_object	aqua_hygiene_object	-1	negative_shift	#9595E0	0.509891
171	lisp_semantics_object	scip_catcolab_object	0	same_trit_relabel	#79C1BC	0.501884
172	entropy_source_object	color_space_object	0	same_trit_relabel	#333CBC	0.548375
172	entropy_source_object	trit_tick_object	1	positive_shift	#F8E7AE	0.72315
172	entropy_source_object	rng_determinism_object	-1	negative_shift	#1FB4F0	0.814521
172	entropy_source_object	parallel_invariance_object	0	same_trit_relabel	#6DB1AE	0.580657
172	entropy_source_object	palette_interface_object	1	positive_shift	#A013B9	1.034
172	entropy_source_object	lisp_semantics_object	-1	negative_shift	#0B985F	0.89446
172	entropy_source_object	propagator_cell_object	1	positive_shift	#FC072F	0.827669
172	entropy_source_object	abductive_world_object	-1	negative_shift	#96D7B4	0.879798
172	entropy_source_object	fuzz_soundness_object	0	same_trit_relabel	#B86E46	0.641185
172	entropy_source_object	ternary_regression_object	1	positive_shift	#4DF11A	1.065071
172	entropy_source_object	nonriemannian_gate_object	-1	negative_shift	#A50B12	0.567776
172	entropy_source_object	exa_loop_object	0	same_trit_relabel	#E83C64	0.295994
172	entropy_source_object	aqua_hygiene_object	1	positive_shift	#035D4A	0.838196
172	entropy_source_object	scip_catcolab_object	-1	negative_shift	#32C22E	1.061796
173	propagator_cell_object	color_space_object	-1	negative_shift	#F4F2EE	1.204116
173	propagator_cell_object	trit_tick_object	0	same_trit_relabel	#037D66	0.862041
173	propagator_cell_object	rng_determinism_object	1	positive_shift	#DD7A91	1.330353
173	propagator_cell_object	parallel_invariance_object	-1	negative_shift	#29DC7D	0.523115
173	propagator_cell_object	palette_interface_object	0	same_trit_relabel	#2F2CF8	0.663858
173	propagator_cell_object	lisp_semantics_object	1	positive_shift	#CCF852	0.917897
173	propagator_cell_object	entropy_source_object	-1	negative_shift	#6D4EEC	0.644722
173	propagator_cell_object	abductive_world_object	1	positive_shift	#DAF60D	0.898148
173	propagator_cell_object	fuzz_soundness_object	-1	negative_shift	#10FB15	1.150159
173	propagator_cell_object	ternary_regression_object	0	same_trit_relabel	#EFAF41	1.04747
173	propagator_cell_object	nonriemannian_gate_object	1	positive_shift	#E3E73E	1.094744
173	propagator_cell_object	exa_loop_object	-1	negative_shift	#D6324F	1.018442
173	propagator_cell_object	aqua_hygiene_object	0	same_trit_relabel	#63A083	0.682556
173	propagator_cell_object	scip_catcolab_object	1	positive_shift	#AF9E20	0.84833
174	abductive_world_object	color_space_object	1	positive_shift	#1F0FE9	1.301635
174	abductive_world_object	trit_tick_object	-1	negative_shift	#2FC642	1.082866
174	abductive_world_object	rng_determinism_object	0	same_trit_relabel	#811E8C	0.563479
174	abductive_world_object	parallel_invariance_object	1	positive_shift	#242C72	0.86334
174	abductive_world_object	palette_interface_object	-1	negative_shift	#DAFEFD	1.086489
174	abductive_world_object	lisp_semantics_object	0	same_trit_relabel	#BC541C	0.419626
174	abductive_world_object	entropy_source_object	1	positive_shift	#92D67D	0.65243
174	abductive_world_object	propagator_cell_object	-1	negative_shift	#37B66E	0.579987
174	abductive_world_object	fuzz_soundness_object	1	positive_shift	#64C527	0.553605
174	abductive_world_object	ternary_regression_object	-1	negative_shift	#DF6A90	1.146877
174	abductive_world_object	nonriemannian_gate_object	0	same_trit_relabel	#E04AC0	0.496663
174	abductive_world_object	exa_loop_object	1	positive_shift	#3ACAB9	0.98203
174	abductive_world_object	aqua_hygiene_object	-1	negative_shift	#803384	1.147567
174	abductive_world_object	scip_catcolab_object	0	same_trit_relabel	#42B9C7	0.898048
175	fuzz_soundness_object	color_space_object	0	same_trit_relabel	#690E53	1.034469
175	fuzz_soundness_object	trit_tick_object	1	positive_shift	#1CE159	1.156246
175	fuzz_soundness_object	rng_determinism_object	-1	negative_shift	#7D497E	1.046962
175	fuzz_soundness_object	parallel_invariance_object	0	same_trit_relabel	#64785C	0.689338
175	fuzz_soundness_object	palette_interface_object	1	positive_shift	#836FA8	0.921673
175	fuzz_soundness_object	lisp_semantics_object	-1	negative_shift	#0FAC93	0.574087
175	fuzz_soundness_object	entropy_source_object	0	same_trit_relabel	#294CB5	0.446439
175	fuzz_soundness_object	propagator_cell_object	1	positive_shift	#175AFC	0.726058
175	fuzz_soundness_object	abductive_world_object	-1	negative_shift	#85CEAB	1.350865
175	fuzz_soundness_object	ternary_regression_object	1	positive_shift	#D3F19E	1.006999
175	fuzz_soundness_object	nonriemannian_gate_object	-1	negative_shift	#9BB40E	0.966894
175	fuzz_soundness_object	exa_loop_object	0	same_trit_relabel	#83F751	0.709815
175	fuzz_soundness_object	aqua_hygiene_object	1	positive_shift	#06402E	1.138937
175	fuzz_soundness_object	scip_catcolab_object	-1	negative_shift	#5FCD3F	1.177892
176	ternary_regression_object	color_space_object	-1	negative_shift	#5DFBC4	0.840051
176	ternary_regression_object	trit_tick_object	0	same_trit_relabel	#1B0016	0.18966
176	ternary_regression_object	rng_determinism_object	1	positive_shift	#DD7EB3	0.659414
176	ternary_regression_object	parallel_invariance_object	-1	negative_shift	#CBEFFF	1.287863
176	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#E927DB	0.744241
176	ternary_regression_object	lisp_semantics_object	1	positive_shift	#57F8EE	0.994603
176	ternary_regression_object	entropy_source_object	-1	negative_shift	#27A532	1.116008
176	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#22E1E1	0.533852
176	ternary_regression_object	abductive_world_object	1	positive_shift	#FE5AA7	1.099295
176	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#8FB9A8	1.066772
176	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#1C0818	0.53144
176	ternary_regression_object	exa_loop_object	-1	negative_shift	#B29DFC	0.631037
176	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#24C4E2	0.527214
176	ternary_regression_object	scip_catcolab_object	1	positive_shift	#A82776	1.233536
177	nonriemannian_gate_object	color_space_object	1	positive_shift	#AEDD8C	0.922248
177	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#C1AA51	0.819529
177	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#E65C3B	0.553011
177	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#A8B5CC	1.057986
177	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#8B439A	1.286629
177	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#1FA953	0.83346
177	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#61FA86	1.018307
177	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#BE8EDE	1.009892
177	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#F841CE	0.601702
177	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#229861	1.174517
177	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#34C54A	1.273373
177	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#EDB667	0.806967
177	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#42F6A6	1.009733
177	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#A2489A	0.92131
178	exa_loop_object	color_space_object	0	same_trit_relabel	#163832	0.607337
178	exa_loop_object	trit_tick_object	1	positive_shift	#5D1EBA	0.714957
178	exa_loop_object	rng_determinism_object	-1	negative_shift	#3256EC	0.850073
178	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#A25CBD	0.849552
178	exa_loop_object	palette_interface_object	1	positive_shift	#A8E79E	0.794814
178	exa_loop_object	lisp_semantics_object	-1	negative_shift	#CED293	0.720855
178	exa_loop_object	entropy_source_object	0	same_trit_relabel	#9A2304	0.640694
178	exa_loop_object	propagator_cell_object	1	positive_shift	#2633CE	0.826594
178	exa_loop_object	abductive_world_object	-1	negative_shift	#B6F5CB	1.096106
178	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#BA6C7A	0.617495
178	exa_loop_object	ternary_regression_object	1	positive_shift	#A21543	0.60924
178	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#FD9CD4	0.679077
178	exa_loop_object	aqua_hygiene_object	1	positive_shift	#49B0F2	0.771094
